Etablissement	Nom de famille	Prenom	Date	Heure	ID National	Lib. Structure	Voeu 1	Voeu 2	Voeu 3	Voeu 4	Voeu 5
Lycée Honoré d'Urfé	N2672	P2672	27/03/2026	08:30	120141583KF	1G6	Conf15	Conf19	Conf8	Conf13	Conf5
Lycée Honoré d'Urfé	N2673	P2673	27/03/2026	08:30	170884195CG	1G2	Conf4	Conf1	Conf3	FM3	Conf11
Lycée Honoré d'Urfé	N2674	P2674	27/03/2026	08:30	170879191JD	1STMG3	Conf15	Conf3	Conf14	TR5	Conf9
Lycée Honoré d'Urfé	N2675	P2675	27/03/2026	08:30	160324922HD	1G5	Conf2	Conf8	Conf14	Conf4	Conf17
Lycée Honoré d'Urfé	N2676	P2676	27/03/2026	08:30	180848018ED	1G4	Conf7	Conf11	Conf4	FM5	Conf18
Lycée Honoré d'Urfé	N2677	P2677	27/03/2026	08:30	120501735AH	1G2	Conf7	Conf17	Conf12	TR1	Conf1
Lycée Honoré d'Urfé	N2678	P2678	27/03/2026	08:30	203007860EF	1G6	Conf13	Conf8	Conf3	Conf5	Conf17
Lycée Honoré d'Urfé	N2679	P2679	27/03/2026	08:30	120502186EB	1STMG1	Conf19	Conf18	Conf15	Conf7	Conf12
Lycée Honoré d'Urfé	N2680	P2680	27/03/2026	08:30	120229215FE	1G2	Conf17	Conf14	Conf3	TR3	Conf2
Lycée Honoré d'Urfé	N2681	P2681	27/03/2026	08:30	120722099CH	1ST2S3	Conf2	Conf8	Conf6	FM5	Conf18
Lycée Honoré d'Urfé	N2682	P2682	27/03/2026	08:30	120618369GE	1STMG2	Conf17	Conf18	Conf5	TR2	Conf12
Lycée Honoré d'Urfé	N2683	P2683	27/03/2026	08:30	100306824AD	1ST2S4	Conf14	Conf11	Conf4	Conf3	TR2
Lycée Honoré d'Urfé	N2684	P2684	27/03/2026	08:30	090378591KC	1ST2S2	Conf9	Conf4	Conf6	Conf18	Conf14
Lycée Honoré d'Urfé	N2685	P2685	27/03/2026	08:30	120140863DK	1STMG3	Conf5	Conf7	Conf13	Conf12	TR1
Lycée Honoré d'Urfé	N2686	P2686	27/03/2026	08:30	120502927HG	1STMG1	Conf5	Conf2	Conf12	Conf16	FM2
Lycée Honoré d'Urfé	N2687	P2687	27/03/2026	08:30	120141036GA	1G7	Conf14	Conf3	Conf7	Conf15	Conf9
Lycée Honoré d'Urfé	N2688	P2688	27/03/2026	08:30	203002066BK	1ST2S4	Conf14	Conf16	Conf6	Conf8	FM3
Lycée Honoré d'Urfé	N2689	P2689	27/03/2026	08:30	120901931DD	1G4	Conf18	Conf15	Conf19	Conf9	Conf10
Lycée Honoré d'Urfé	N2690	P2690	27/03/2026	08:30	120411324BE	1G5	Conf8	Conf3	Conf18	Conf13	TR1
Lycée Honoré d'Urfé	N2691	P2691	27/03/2026	08:30	110600340DA	1ST2S3	Conf11	Conf15	Conf17	Conf1	TR2
Lycée Honoré d'Urfé	N2692	P2692	27/03/2026	08:30	180845259JG	1ST2S1	Conf10	Conf4	Conf6	Conf19	TR5
Lycée Honoré d'Urfé	N2693	P2693	27/03/2026	08:30	203255956HF	1G6	Conf15	Conf7	Conf9	TR3	TR2
Lycée Honoré d'Urfé	N2694	P2694	27/03/2026	08:30	110996996AH	1ST2S3	Conf17	Conf2	Conf16	FM6	Conf19
Lycée Honoré d'Urfé	N2695	P2695	27/03/2026	08:30	110322218FD	1ST2S2	Conf7	Conf1	Conf13	FM4	Conf8
Lycée Honoré d'Urfé	N2696	P2696	27/03/2026	08:30	120501700EC	1ST2S4	Conf15	Conf13	Conf9	Conf12	TR3
Lycée Honoré d'Urfé	N2697	P2697	27/03/2026	08:30	120564786AG	1STMG1	Conf1	Conf8	Conf3	Conf14	TR1
Lycée Honoré d'Urfé	N2698	P2698	27/03/2026	08:30	110065735GJ	1ST2S3	Conf2	Conf8	Conf4	Conf18	FM5
Lycée Honoré d'Urfé	N2699	P2699	27/03/2026	08:30	120835993BB	1G6	Conf10	Conf5	Conf19	Conf3	Conf17
Lycée Honoré d'Urfé	N2700	P2700	27/03/2026	08:30	120618802BK	1ST2S2	Conf13	Conf16	Conf2	FM6	TR2
Lycée Honoré d'Urfé	N2701	P2701	27/03/2026	08:30	150554553CA	1STMG2	Conf12	Conf14	Conf19	TR2	Conf7
Lycée Honoré d'Urfé	N2702	P2702	27/03/2026	08:30	150480280JJ	1ST2S2	Conf6	Conf7	Conf13	TR3	FM1
Lycée Honoré d'Urfé	N2703	P2703	27/03/2026	08:30	110992820BC	1ST2S3	Conf9	Conf11	Conf6	Conf1	FM3
Lycée Honoré d'Urfé	N2704	P2704	27/03/2026	08:30	120564839FA	1G5	Conf18	Conf12	Conf4	Conf8	TR1
Lycée Honoré d'Urfé	N2705	P2705	27/03/2026	08:30	120442582JH	1G3	Conf15	Conf1	Conf7	Conf9	TR2
Lycée Honoré d'Urfé	N2706	P2706	27/03/2026	08:30	120618263HD	1G7	Conf9	Conf4	Conf10	TR6	FM5
Lycée Honoré d'Urfé	N2707	P2707	27/03/2026	08:30	243311104BA	1ST2S1	Conf17	Conf1	Conf12	FM2	Conf13
Lycée Honoré d'Urfé	N2708	P2708	27/03/2026	08:30	120565320FE	1G7	Conf6	Conf8	Conf17	Conf14	Conf15
Lycée Honoré d'Urfé	N2709	P2709	27/03/2026	08:30	243098967AJ	1STL1	Conf18	Conf3	Conf6	Conf10	Conf7
Lycée Honoré d'Urfé	N2710	P2710	27/03/2026	08:30	203002555BF	1G1	Conf16	Conf4	Conf6	FM1	TR1
Lycée Honoré d'Urfé	N2711	P2711	27/03/2026	08:30	120410327EB	1G1	Conf13	Conf6	Conf1	FM2	TR4
Lycée Honoré d'Urfé	N2712	P2712	27/03/2026	08:30	203005475AF	1G6	Conf2	Conf11	Conf1	Conf15	TR2
Lycée Honoré d'Urfé	N2713	P2713	27/03/2026	08:30	120846043EK	1G6	Conf10	Conf3	Conf8	Conf16	Conf7
Lycée Honoré d'Urfé	N2714	P2714	27/03/2026	08:30	130721477JJ	1G1	Conf19	Conf8	Conf18	Conf11	Conf14
Lycée Honoré d'Urfé	N2715	P2715	27/03/2026	08:30	120768226HC	1G2	Conf13	Conf4	Conf6	FM2	FM1
Lycée Honoré d'Urfé	N2716	P2716	27/03/2026	08:30	120618359HE	1G5	Conf14	Conf6	Conf17	Conf15	Conf5
Lycée Honoré d'Urfé	N2717	P2717	27/03/2026	08:30	120502330KB	1STMG2	Conf17	Conf6	Conf11	Conf7	FM3
Lycée Honoré d'Urfé	N2718	P2718	27/03/2026	08:30	110996988BF	1STMG2	Conf12	Conf2	Conf14	Conf16	Conf7
Lycée Honoré d'Urfé	N2719	P2719	27/03/2026	08:30	110322205GG	1STMG2	Conf2	Conf17	Conf1	FM1	FM5
Lycée Honoré d'Urfé	N2720	P2720	27/03/2026	08:30	120809885CG	1ST2S1	Conf8	Conf3	Conf17	TR4	Conf11
Lycée Honoré d'Urfé	N2721	P2721	27/03/2026	08:30	120084513DC	1G2	Conf13	Conf6	Conf2	Conf18	Conf14
Lycée Honoré d'Urfé	N2722	P2722	27/03/2026	08:30	110209992FA	1ST2S3	Conf3	Conf8	Conf18	Conf11	Conf14
Lycée Honoré d'Urfé	N2723	P2723	27/03/2026	08:30	110485704BC	1G4	Conf19	Conf14	Conf11	Conf13	FM5
Lycée Honoré d'Urfé	N2724	P2724	27/03/2026	08:30	180168077BE	1G1	Conf18	Conf15	Conf16	FM6	TR2
Lycée Honoré d'Urfé	N2725	P2725	27/03/2026	08:30	150769460GF	1ST2S1	Conf18	Conf12	Conf13	Conf5	Conf17
Lycée Honoré d'Urfé	N2726	P2726	27/03/2026	08:30	120501738AE	1ST2S1	Conf4	Conf13	Conf3	TR3	Conf8
Lycée Honoré d'Urfé	N2727	P2727	27/03/2026	08:30	170884645GB	1G4	Conf11	Conf14	Conf1	TR2	Conf5
Lycée Honoré d'Urfé	N2728	P2728	27/03/2026	08:30	233096751GK	1STL1	Conf15	Conf4	Conf10	Conf6	Conf19
Lycée Honoré d'Urfé	N2729	P2729	27/03/2026	08:30	120809077FJ	1STMG3	Conf1	Conf5	Conf4	Conf6	Conf11
Lycée Honoré d'Urfé	N2730	P2730	27/03/2026	08:30	110407203EA	1STL1	Conf18	Conf1	Conf15	Conf13	Conf2
Lycée Honoré d'Urfé	N2731	P2731	27/03/2026	08:30	140891703CB	1ST2S1	Conf8	Conf2	Conf3	Conf10	Conf6
Lycée Honoré d'Urfé	N2732	P2732	27/03/2026	08:30	120885779JD	1G7	Conf13	Conf9	Conf14	Conf1	Conf16
Lycée Honoré d'Urfé	N2733	P2733	27/03/2026	08:30	120141855BH	1G1	Conf2	Conf12	Conf14	FM3	Conf4
Lycée Honoré d'Urfé	N2734	P2734	27/03/2026	08:30	110066508HB	1G2	Conf17	Conf10	Conf14	Conf5	Conf13
Lycée Honoré d'Urfé	N2735	P2735	27/03/2026	08:30	213019459BA	1G5	Conf9	Conf2	Conf16	FM6	Conf4
Lycée Honoré d'Urfé	N2736	P2736	27/03/2026	08:30	110065476DG	1STMG1	Conf14	Conf1	Conf6	Conf13	TR1
Lycée Honoré d'Urfé	N2737	P2737	27/03/2026	08:30	110066451DB	1ST2S2	Conf2	Conf5	Conf7	Conf13	TR6
Lycée Honoré d'Urfé	N2738	P2738	27/03/2026	08:30	110894716EK	1G4	Conf8	Conf13	Conf15	Conf4	Conf16
Lycée Honoré d'Urfé	N2739	P2739	27/03/2026	08:30	110066448DE	1G7	Conf18	Conf12	Conf16	Conf15	FM4
Lycée Honoré d'Urfé	N2740	P2740	27/03/2026	08:30	120706271EE	1G2	Conf19	Conf17	Conf7	Conf11	FM3
Lycée Honoré d'Urfé	N2741	P2741	27/03/2026	08:30	120885238EC	1G2	Conf3	Conf14	Conf11	Conf6	FM1
Lycée Honoré d'Urfé	N2742	P2742	27/03/2026	08:30	120474042FF	1G1	Conf6	Conf15	Conf10	FM3	FM2
Lycée Honoré d'Urfé	N2743	P2743	27/03/2026	08:30	120410323EF	1G2	Conf5	Conf10	Conf18	TR2	TR5
Lycée Honoré d'Urfé	N2744	P2744	27/03/2026	08:30	120619578BK	1G7	Conf10	Conf19	Conf9	TR4	TR5
Lycée Honoré d'Urfé	N2745	P2745	27/03/2026	08:30	110723428DF	1ST2S3	Conf8	Conf13	Conf14	Conf6	Conf4
Lycée Honoré d'Urfé	N2746	P2746	27/03/2026	08:30	110819643EE	1STMG2	Conf19	Conf10	Conf5	TR6	Conf18
Lycée Honoré d'Urfé	N2747	P2747	27/03/2026	08:30	120410190JB	1G5	Conf9	Conf11	Conf16	FM3	FM2
Lycée Honoré d'Urfé	N2748	P2748	27/03/2026	08:30	150399908EH	1ST2S2	Conf12	Conf4	Conf3	TR1	Conf2
Lycée Honoré d'Urfé	N2749	P2749	27/03/2026	08:30	120337660FF	1ST2S1	Conf1	Conf11	Conf10	TR3	FM5
Lycée Honoré d'Urfé	N2750	P2750	27/03/2026	08:30	120613672AJ	1G1	Conf15	Conf11	Conf7	Conf3	FM5
Lycée Honoré d'Urfé	N2751	P2751	27/03/2026	08:30	120410181KA	1G6	Conf2	Conf15	Conf13	Conf5	Conf6
Lycée Honoré d'Urfé	N2752	P2752	27/03/2026	08:30	120807597JD	1STMG3	Conf12	Conf19	Conf5	Conf13	Conf9
Lycée Honoré d'Urfé	N2753	P2753	27/03/2026	08:30	120745752EC	1G3	Conf15	Conf3	Conf1	Conf11	Conf12
Lycée Honoré d'Urfé	N2754	P2754	27/03/2026	08:30	110723560KH	1G7	Conf11	Conf2	Conf6	Conf18	Conf15
Lycée Honoré d'Urfé	N2755	P2755	27/03/2026	08:30	120410322EG	1G7	Conf14	Conf4	Conf12	TR3	Conf5
Lycée Honoré d'Urfé	N2756	P2756	27/03/2026	08:30	120140398BK	1G3	Conf9	Conf12	Conf8	TR1	FM6
Lycée Honoré d'Urfé	N2757	P2757	27/03/2026	08:30	203010238KC	1G5	Conf9	Conf1	Conf11	FM3	Conf14
Lycée Honoré d'Urfé	N2758	P2758	27/03/2026	08:30	203079136GE	1STL1	Conf18	Conf5	Conf6	TR3	Conf10
Lycée Honoré d'Urfé	N2759	P2759	27/03/2026	08:30	233005382GE	1G4	Conf14	Conf12	Conf7	Conf6	Conf2
Lycée Honoré d'Urfé	N2760	P2760	27/03/2026	08:30	120140397CA	1ST2S3	Conf13	Conf16	Conf6	Conf4	TR1
Lycée Honoré d'Urfé	N2761	P2761	27/03/2026	08:30	120745294BF	1G6	Conf5	Conf15	Conf19	TR2	Conf8
Lycée Honoré d'Urfé	N2762	P2762	27/03/2026	08:30	120809255HE	1G3	Conf13	Conf12	Conf16	TR5	Conf7
Lycée Honoré d'Urfé	N2763	P2763	27/03/2026	08:30	120810011KE	1ST2S3	Conf8	Conf13	Conf6	Conf9	FM4
Lycée Honoré d'Urfé	N2764	P2764	27/03/2026	08:30	120722668EA	1G1	Conf18	Conf7	Conf12	Conf11	TR6
Lycée Honoré d'Urfé	N2765	P2765	27/03/2026	08:30	120296416HE	1G3	Conf13	Conf15	Conf19	TR5	TR3
Lycée Honoré d'Urfé	N2766	P2766	27/03/2026	08:30	120410188JD	1G2	Conf16	Conf18	Conf13	Conf15	Conf5
Lycée Honoré d'Urfé	N2767	P2767	27/03/2026	08:30	120410546BG	1ST2S4	Conf9	Conf1	Conf11	Conf13	Conf14
Lycée Honoré d'Urfé	N2768	P2768	27/03/2026	08:30	120864906AE	1G3	Conf5	Conf14	Conf12	Conf19	FM6
Lycée Honoré d'Urfé	N2769	P2769	27/03/2026	08:30	110680649DH	1G3	Conf1	Conf6	Conf18	Conf3	TR2
Lycée Honoré d'Urfé	N2770	P2770	27/03/2026	08:30	130899371KC	1ST2S3	Conf2	Conf5	Conf14	Conf16	Conf7
Lycée Honoré d'Urfé	N2771	P2771	27/03/2026	08:30	120410246CF	1ST2S1	Conf7	Conf5	Conf1	Conf16	FM1
Lycée Honoré d'Urfé	N2772	P2772	27/03/2026	08:30	110485482EA	1ST2S1	Conf19	Conf3	Conf10	FM5	Conf12
Lycée Honoré d'Urfé	N2773	P2773	27/03/2026	08:30	120564845EE	1G2	Conf18	Conf7	Conf16	TR4	TR1
Lycée Honoré d'Urfé	N2774	P2774	27/03/2026	08:30	130538894CA	1G7	Conf18	Conf17	Conf11	TR2	Conf13
Lycée Honoré d'Urfé	N2775	P2775	27/03/2026	08:30	110842728EF	1G6	Conf17	Conf11	Conf8	TR2	FM5
Lycée Honoré d'Urfé	N2776	P2776	27/03/2026	08:30	120668179BF	1G6	Conf15	Conf10	Conf9	Conf14	TR1
Lycée Honoré d'Urfé	N2777	P2777	27/03/2026	08:30	120229057BJ	1G5	Conf6	Conf3	Conf1	FM3	Conf16
Lycée Honoré d'Urfé	N2778	P2778	27/03/2026	08:30	120864999AJ	1G3	Conf4	Conf18	Conf3	Conf2	FM4
Lycée Honoré d'Urfé	N2779	P2779	27/03/2026	08:30	120501731BB	1STL1	Conf13	Conf16	Conf6	FM2	TR3
Lycée Honoré d'Urfé	N2780	P2780	27/03/2026	08:30	120410285JD	1ST2S1	Conf4	Conf14	Conf16	Conf8	Conf2
Lycée Honoré d'Urfé	N2781	P2781	27/03/2026	08:30	120909304DC	1ST2S3	Conf14	Conf1	Conf16	Conf8	TR5
Lycée Honoré d'Urfé	N2782	P2782	27/03/2026	08:30	203057823DH	1G5	Conf10	Conf19	Conf11	Conf18	Conf4
Lycée Honoré d'Urfé	N2783	P2783	27/03/2026	08:30	120564821GJ	1G4	Conf11	Conf17	Conf2	Conf8	TR3
Lycée Honoré d'Urfé	N2784	P2784	27/03/2026	08:30	203000861GA	1G2	Conf12	Conf15	Conf1	Conf4	FM3
Lycée Honoré d'Urfé	N2785	P2785	27/03/2026	08:30	120410196HF	1G4	Conf13	Conf11	Conf2	Conf16	Conf17
Lycée Honoré d'Urfé	N2786	P2786	27/03/2026	08:30	120722104CC	1STL1	Conf4	Conf2	Conf17	FM6	Conf11
Lycée Honoré d'Urfé	N2787	P2787	27/03/2026	08:30	120619343GA	1G1	Conf18	Conf16	Conf17	FM3	Conf8
Lycée Honoré d'Urfé	N2788	P2788	27/03/2026	08:30	120141862BA	1STL1	Conf18	Conf16	Conf15	TR1	Conf13
Lycée Honoré d'Urfé	N2789	P2789	27/03/2026	08:30	140270105ED	1G1	Conf12	Conf11	Conf13	Conf3	Conf15
Lycée Honoré d'Urfé	N2790	P2790	27/03/2026	08:30	180670429CF	1G7	Conf3	Conf12	Conf11	Conf4	FM1
Lycée Honoré d'Urfé	N2791	P2791	27/03/2026	08:30	160822115AF	1ST2S1	Conf19	Conf17	Conf12	TR4	Conf2
Lycée Honoré d'Urfé	N2792	P2792	27/03/2026	08:30	203000875EG	1G7	Conf10	Conf2	Conf7	Conf14	Conf13
Lycée Honoré d'Urfé	N2793	P2793	27/03/2026	08:30	110065751FC	1STMG2	Conf3	Conf8	Conf14	FM2	Conf5
Lycée Honoré d'Urfé	N2794	P2794	27/03/2026	08:30	180599097GC	1G7	Conf1	Conf13	Conf15	Conf9	FM4
Lycée Honoré d'Urfé	N2795	P2795	27/03/2026	08:30	120593122KB	1G2	Conf10	Conf6	Conf5	Conf13	Conf4
Lycée Honoré d'Urfé	N2796	P2796	27/03/2026	08:30	110066143EJ	1ST2S4	Conf11	Conf18	Conf14	Conf5	Conf10
Lycée Honoré d'Urfé	N2797	P2797	27/03/2026	08:30	120722670DJ	1ST2S3	Conf11	Conf2	Conf9	Conf15	FM5
Lycée Honoré d'Urfé	N2798	P2798	27/03/2026	08:30	100157655JD	1ST2S2	Conf5	Conf10	Conf7	Conf13	Conf12
Lycée Honoré d'Urfé	N2799	P2799	27/03/2026	08:30	110485479ED	1ST2S2	Conf7	Conf18	Conf19	TR6	TR3
Lycée Honoré d'Urfé	N2800	P2800	27/03/2026	08:30	120722302BJ	1STMG2	Conf6	Conf18	Conf11	TR6	FM3
Lycée Honoré d'Urfé	N2801	P2801	27/03/2026	08:30	120668892HJ	1G5	Conf7	Conf17	Conf9	Conf4	Conf12
Lycée Honoré d'Urfé	N2802	P2802	27/03/2026	08:30	183073659GH	1G5	Conf7	Conf4	Conf14	TR3	Conf19
Lycée Honoré d'Urfé	N2803	P2803	27/03/2026	08:30	120810843DJ	1G7	Conf6	Conf16	Conf9	FM4	Conf1
Lycée Honoré d'Urfé	N2804	P2804	27/03/2026	08:30	110066202JG	1STMG3	Conf13	Conf11	Conf15	TR3	FM2
Lycée Honoré d'Urfé	N2805	P2805	27/03/2026	08:30	120139985EE	1G1	Conf14	Conf8	Conf6	TR2	FM3
Lycée Honoré d'Urfé	N2806	P2806	27/03/2026	08:30	110407312CJ	1G7	Conf9	Conf12	Conf5	Conf15	Conf19
Lycée Honoré d'Urfé	N2807	P2807	27/03/2026	08:30	120618372GB	1G5	Conf18	Conf11	Conf6	Conf12	Conf2
Lycée Honoré d'Urfé	N2808	P2808	27/03/2026	08:30	120337228AC	1G2	Conf12	Conf13	Conf2	Conf9	FM3
Lycée Honoré d'Urfé	N2809	P2809	27/03/2026	08:30	120848528JG	1G6	Conf5	Conf6	Conf19	FM2	TR4
Lycée Honoré d'Urfé	N2810	P2810	27/03/2026	08:30	120841191FB	1STMG1	Conf13	Conf6	Conf5	Conf4	TR2
Lycée Honoré d'Urfé	N2811	P2811	27/03/2026	08:30	100378777CE	1ST2S4	Conf16	Conf1	Conf5	FM3	Conf8
Lycée Honoré d'Urfé	N2812	P2812	27/03/2026	08:30	110322204GH	1STMG3	Conf12	Conf13	Conf5	Conf19	FM3
Lycée Honoré d'Urfé	N2813	P2813	27/03/2026	08:30	120140354GD	1STL1	Conf10	Conf3	Conf16	FM1	TR2
Lycée Honoré d'Urfé	N2814	P2814	27/03/2026	08:30	110066628EJ	1G3	Conf7	Conf18	Conf4	FM3	Conf2
Lycée Honoré d'Urfé	N2815	P2815	27/03/2026	08:30	120140409AJ	1STMG1	Conf12	Conf8	Conf19	TR4	TR2
Lycée Honoré d'Urfé	N2816	P2816	27/03/2026	08:30	120234460EH	1G7	Conf1	Conf10	Conf16	Conf6	Conf4
Lycée Honoré d'Urfé	N2817	P2817	27/03/2026	08:30	120140951EJ	1G4	Conf13	Conf8	Conf5	Conf7	Conf19
Lycée Honoré d'Urfé	N2818	P2818	27/03/2026	08:30	120650768GD	1G7	Conf15	Conf5	Conf18	TR1	FM2
Lycée Honoré d'Urfé	N2819	P2819	27/03/2026	08:30	120410877HD	1G2	Conf7	Conf12	Conf11	Conf13	Conf15
Lycée Honoré d'Urfé	N2820	P2820	27/03/2026	08:30	120866292HD	1ST2S4	Conf18	Conf2	Conf9	TR2	Conf12
Lycée Honoré d'Urfé	N2821	P2821	27/03/2026	08:30	120397015GE	1ST2S4	Conf6	Conf5	Conf18	TR4	TR6
Lycée Honoré d'Urfé	N2822	P2822	27/03/2026	08:30	120565237EA	1G4	Conf16	Conf14	Conf13	FM2	TR4
Lycée Honoré d'Urfé	N2823	P2823	27/03/2026	08:30	110712448FE	1G5	Conf1	Conf5	Conf12	Conf8	Conf6
Lycée Honoré d'Urfé	N2824	P2824	27/03/2026	08:30	120668919FB	1G4	Conf4	Conf8	Conf5	Conf15	Conf12
Lycée Honoré d'Urfé	N2825	P2825	27/03/2026	08:30	160833597GG	1G3	Conf17	Conf8	Conf13	TR2	Conf16
Lycée Honoré d'Urfé	N2826	P2826	27/03/2026	08:30	130972396BB	1ST2S1	Conf14	Conf5	Conf13	Conf2	Conf15
Lycée Honoré d'Urfé	N2827	P2827	27/03/2026	08:30	120228210JK	1G5	Conf7	Conf11	Conf5	TR4	FM1
Lycée Honoré d'Urfé	N2828	P2828	27/03/2026	08:30	120410637CC	1G6	Conf7	Conf13	Conf1	Conf10	FM2
Lycée Honoré d'Urfé	N2829	P2829	27/03/2026	08:30	120410306GC	1G1	Conf17	Conf10	Conf8	TR5	FM1
Lycée Honoré d'Urfé	N2830	P2830	27/03/2026	08:30	110407523BB	1G1	Conf8	Conf18	Conf9	TR4	Conf15
Lycée Honoré d'Urfé	N2831	P2831	27/03/2026	08:30	110680818GC	1G7	Conf9	Conf17	Conf5	Conf12	TR2
Lycée Honoré d'Urfé	N2832	P2832	27/03/2026	08:30	120337616AC	1G4	Conf5	Conf14	Conf12	Conf17	Conf6
Lycée Honoré d'Urfé	N2833	P2833	27/03/2026	08:30	120109885HE	1ST2S1	Conf11	Conf14	Conf15	Conf17	Conf13
Lycée Honoré d'Urfé	N2834	P2834	27/03/2026	08:30	243077826AD	1STMG1	Conf13	Conf8	Conf1	FM1	TR1
Lycée Honoré d'Urfé	N2835	P2835	27/03/2026	08:30	120337893BG	1ST2S1	Conf8	Conf17	Conf6	Conf15	TR4
Lycée Honoré d'Urfé	N2836	P2836	27/03/2026	08:30	120292316AD	1G3	Conf6	Conf8	Conf4	Conf13	FM1
Lycée Honoré d'Urfé	N2837	P2837	27/03/2026	08:30	120810855CG	1STL1	Conf17	Conf6	Conf4	Conf11	Conf16
Lycée Honoré d'Urfé	N2838	P2838	27/03/2026	08:30	111025958EJ	1G7	Conf18	Conf13	Conf14	Conf15	Conf12
Lycée Honoré d'Urfé	N2839	P2839	27/03/2026	08:30	100779796AD	1G5	Conf5	Conf12	Conf19	Conf1	Conf11
Lycée Honoré d'Urfé	N2840	P2840	27/03/2026	08:30	120885451CD	1G6	Conf14	Conf5	Conf13	Conf17	Conf12
Lycée Honoré d'Urfé	N2841	P2841	27/03/2026	08:30	100626926AB	1ST2S1	Conf19	Conf3	Conf15	Conf11	Conf10
Lycée Honoré d'Urfé	N2842	P2842	27/03/2026	08:30	120564274DD	1STMG3	Conf9	Conf7	Conf2	Conf1	TR4
Lycée Honoré d'Urfé	N2843	P2843	27/03/2026	08:30	120565375KG	1ST2S1	Conf6	Conf7	Conf16	TR6	Conf8
Lycée Honoré d'Urfé	N2844	P2844	27/03/2026	08:30	120719939FD	1G2	Conf8	Conf4	Conf1	Conf14	FM3
Lycée Honoré d'Urfé	N2845	P2845	27/03/2026	08:30	203010418AK	1ST2S1	Conf15	Conf11	Conf6	Conf13	Conf16
Lycée Honoré d'Urfé	N2846	P2846	27/03/2026	08:30	110210768FA	1STL1	Conf12	Conf15	Conf10	Conf13	TR2
Lycée Honoré d'Urfé	N2847	P2847	27/03/2026	08:30	110901413EF	1G3	Conf17	Conf3	Conf18	Conf10	TR6
Lycée Honoré d'Urfé	N2848	P2848	27/03/2026	08:30	190436654FB	1G7	Conf15	Conf16	Conf4	Conf10	Conf6
Lycée Honoré d'Urfé	N2849	P2849	27/03/2026	08:30	100493069KF	1STL1	Conf10	Conf18	Conf4	TR6	Conf7
Lycée Honoré d'Urfé	N2850	P2850	27/03/2026	08:30	203059308AH	1STL1	Conf15	Conf7	Conf17	TR1	FM3
Lycée Honoré d'Urfé	N2851	P2851	27/03/2026	08:30	120810827FE	1G6	Conf13	Conf1	Conf3	FM1	Conf15
Lycée Honoré d'Urfé	N2852	P2852	27/03/2026	08:30	120501829BA	1ST2S3	Conf18	Conf1	Conf5	Conf8	Conf17
Lycée Honoré d'Urfé	N2853	P2853	27/03/2026	08:30	120722089DH	1STL1	Conf19	Conf12	Conf17	FM5	FM1
Lycée Honoré d'Urfé	N2854	P2854	27/03/2026	08:30	120722095DB	1STL1	Conf11	Conf19	Conf5	Conf15	Conf13
Lycée Honoré d'Urfé	N2855	P2855	27/03/2026	08:30	110065939FJ	1ST2S1	Conf13	Conf14	Conf5	TR4	TR5
Lycée Honoré d'Urfé	N2856	P2856	27/03/2026	08:30	120502265FK	1G2	Conf13	Conf7	Conf11	Conf12	Conf9
Lycée Honoré d'Urfé	N2857	P2857	27/03/2026	08:30	110857242JB	1G2	Conf14	Conf2	Conf4	Conf3	Conf16
Lycée Honoré d'Urfé	N2858	P2858	27/03/2026	08:30	120141781KB	1STL1	Conf11	Conf2	Conf14	Conf12	Conf3
Lycée Honoré d'Urfé	N2859	P2859	27/03/2026	08:30	150789842FD	1STMG1	Conf1	Conf18	Conf5	Conf16	Conf2
Lycée Honoré d'Urfé	N2860	P2860	27/03/2026	08:30	120410320EJ	1G6	Conf2	Conf19	Conf7	Conf4	FM5
Lycée Honoré d'Urfé	N2861	P2861	27/03/2026	08:30	120722071FF	1ST2S3	Conf1	Conf13	Conf6	Conf9	TR5
Lycée Honoré d'Urfé	N2862	P2862	27/03/2026	08:30	150479778AJ	1G6	Conf12	Conf8	Conf19	TR6	Conf14
Lycée Honoré d'Urfé	N2863	P2863	27/03/2026	08:30	120501756JD	1ST2S1	Conf4	Conf2	Conf13	Conf17	FM1
Lycée Honoré d'Urfé	N2864	P2864	27/03/2026	08:30	213056749GF	1G4	Conf12	Conf2	Conf5	Conf15	Conf9
Lycée Honoré d'Urfé	N2865	P2865	27/03/2026	08:30	160858003AH	1STMG1	Conf10	Conf7	Conf4	FM1	Conf12
Lycée Honoré d'Urfé	N2866	P2866	27/03/2026	08:30	120886333BE	1ST2S4	Conf8	Conf15	Conf9	TR3	TR2
Lycée Honoré d'Urfé	N2867	P2867	27/03/2026	08:30	120809881DA	1G4	Conf18	Conf12	Conf17	Conf2	Conf16
Lycée Honoré d'Urfé	N2868	P2868	27/03/2026	08:30	100879098CK	1STMG3	Conf11	Conf5	Conf2	TR4	Conf12
Lycée Honoré d'Urfé	N2869	P2869	27/03/2026	08:30	110848990JJ	1G3	Conf3	Conf4	Conf7	FM4	Conf1
Lycée Honoré d'Urfé	N2870	P2870	27/03/2026	08:30	110854174EF	1ST2S2	Conf2	Conf4	Conf11	Conf14	FM5
Lycée Honoré d'Urfé	N2871	P2871	27/03/2026	08:30	120808842AC	1G5	Conf6	Conf17	Conf13	FM6	TR6
